Cycle,Phase,RB,Rep01,Rep02,Rep03,Rep04,Rep05,Rep06,Rep07,Min,Mean,Median,Max,StdDev,StdError
c3,p4,rb05,0.11666666666666667,0.1,0.10833333333333334,0.1,0.10833333333333334,,,0.1,0.10666666666666669,0.10833333333333334,0.11666666666666667,0.006972166887783962,0.002635231383473649
c3,p5,rb05,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.10833333333333334,,,0.10833333333333334,0.11499999999999999,0.11666666666666667,0.11666666666666667,0.0037267799624996485,0.0014085904245475273
c3,p6,rb05,0.10833333333333334,0.10833333333333334,0.10833333333333334,0.09166666666666666,0.09166666666666666,,,0.09166666666666666,0.10166666666666666,0.10833333333333334,0.10833333333333334,0.009128709291752773,0.003450327796711773
c3,p7,rb05,0.10833333333333334,0.11666666666666667,0.10833333333333334,0.10833333333333334,0.1,,,0.1,0.10833333333333335,0.10833333333333334,0.11666666666666667,0.005892556509887895,0.0022271770159368693
c3,p8,rb05,0.1,0.10833333333333334,0.10833333333333334,0.11666666666666667,0.09166666666666666,,,0.09166666666666666,0.10500000000000001,0.10833333333333334,0.11666666666666667,0.009501461875826152,0.003591215030713895
c3,p9,rb05,0.10833333333333334,0.1,0.10833333333333334,0.11666666666666667,0.09166666666666666,,,0.09166666666666666,0.10500000000000001,0.10833333333333334,0.11666666666666667,0.009501461875826152,0.003591215030713895
c4,p1,rb05,0.10833333333333334,0.11666666666666667,0.15,0.16666666666666666,0.15833333333333333,,,0.10833333333333334,0.13999999999999999,0.15,0.16666666666666666,0.02595401917066239,0.00980969717831079
c4,p2,rb05,0.1,0.1,0.1,0.1,0.10833333333333334,,,0.1,0.10166666666666666,0.1,0.10833333333333334,0.0037267799624996485,0.0014085904245475273
c4,p3,rb05,0.11666666666666667,0.1,0.10833333333333334,0.10833333333333334,0.125,,,0.1,0.11166666666666666,0.10833333333333334,0.125,0.009501461875826147,0.0035912150307138933
c4,p4,rb05,0.125,0.125,0.11666666666666667,0.1,0.1,,,0.1,0.11333333333333333,0.11666666666666667,0.125,0.012638125740085914,0.004776762535175922
c4,p5,rb05,0.10833333333333334,0.11666666666666667,0.11666666666666667,0.10833333333333334,0.11666666666666667,,,0.10833333333333334,0.11333333333333333,0.11666666666666667,0.11666666666666667,0.004564354645876383,0.0017251638983558852
c4,p6,rb05,0.10833333333333334,0.10833333333333334,0.11666666666666667,0.125,0.11666666666666667,,,0.10833333333333334,0.11500000000000002,0.11666666666666667,0.125,0.006972166887783962,0.002635231383473649
c4,p7,rb05,0.11666666666666667,0.11666666666666667,0.09166666666666666,0.1,0.10833333333333334,,,0.09166666666666666,0.10666666666666669,0.10833333333333334,0.11666666666666667,0.010865337342004417,0.004106711502538177
c4,p8,rb05,0.1,0.11666666666666667,0.10833333333333334,0.10833333333333334,0.10833333333333334,,,0.1,0.10833333333333335,0.10833333333333334,0.11666666666666667,0.005892556509887895,0.0022271770159368693
c4,p9,rb05,0.1,0.10833333333333334,0.10833333333333334,0.11666666666666667,0.10833333333333334,,,0.1,0.10833333333333335,0.10833333333333334,0.11666666666666667,0.005892556509887895,0.0022271770159368693
c5,p1,rb05,0.16666666666666666,0.14166666666666666,0.15833333333333333,0.15,0.15,,,0.14166666666666666,0.15333333333333335,0.15,0.16666666666666666,0.009501461875826149,0.0035912150307138937
c5,p2,rb05,0.09166666666666666,0.10833333333333334,0.10833333333333334,0.10833333333333334,0.1,,,0.09166666666666666,0.10333333333333335,0.10833333333333334,0.10833333333333334,0.007453559924999302,0.0028171808490950563
c5,p3,rb05,0.1,0.10833333333333334,0.10833333333333334,0.11666666666666667,0.11666666666666667,,,0.1,0.11000000000000001,0.10833333333333334,0.11666666666666667,0.006972166887783962,0.002635231383473649
c5,p4,rb05,0.10833333333333334,0.1,0.10833333333333334,0.10833333333333334,0.10833333333333334,,,0.1,0.10666666666666666,0.10833333333333334,0.10833333333333334,0.003726779962499649,0.0014085904245475273
